countryyearcode,INVPRIMARYTEACHERS,PRIMARYTEACHERS,INVLOWERTEACHERS,LOWERTEACHERS,INVUPPERTEACHERS,
CYP2019,0.087000601,11.49417341,0.127125236,7.866258741,0.133659128,7.481718708
CYP2020,0.087078604,11.48387727,0.131091003,7.628288543,0.132841066,7.527792624
CYP2021,,,,,,
CYP2022,,,,,,
CZE1980,,,,,,
CZE1981,0.033120799,30.19250875,,,,
CZE1982,0.033703773,29.67026911,,,,
CZE1983,0.034200733,29.23913941,,,,
CZE1984,0.034082743,29.34036132,,,,
CZE1985,0.033312591,30.01867995,,,,
CZE1986,0.032793168,30.494157,,,,
CZE1987,0.031910401,31.33774514,,,,
CZE1988,0.031217028,32.03379916,,,,
CZE1989,0.035823379,27.91473167,,,,
CZE1990,0.038060173,26.27418449,,,,
CZE1991,0.041706084,23.97731697,,,,
CZE1992,0.045500748,21.97766076,,,,
CZE1993,0.053402875,18.72558359,0.069767697,14.33328095,0.083132975,12.02892117
CZE1994,0.053725834,18.61301969,0.076217238,13.12039155,0.082348236,12.14355101
CZE1995,0.051811128,19.30087302,0.076941748,12.99684528,0.081931429,12.20532843
CZE1996,0.054567497,18.32592749,0.083373428,11.99422909,0.102550439,9.751299055
CZE1997,,,,,,
CZE1998,0.05833695,17.14179423,,,,
CZE1999,0.056334702,17.7510479,,,,
CZE2000,0.0611982,16.34034977,,,,
CZE2001,0.058393047,17.12532644,0.074460922,13.4298632,0.10060241,9.94011976
CZE2002,0.058516954,17.08906452,0.075542174,13.2376387,0.10091538,9.909292285
CZE2003,0.058965719,16.95900643,0.077085589,12.97259336,0.101978995,9.80594089
CZE2004,0.060072882,16.64644634,0.081115198,12.32814599,0.10365005,9.647848721
CZE2005,0.061072076,16.37409537,0.080602873,12.40650569,0.101983665,9.805491905
CZE2006,0.063863998,15.65827433,0.0890211,11.23329185,0.092980126,10.75498652
CZE2007,0.055097395,18.14967831,0.07965927,12.55346686,0.084491088,11.83556786
CZE2008,0.057231208,17.47298437,0.082008395,12.19387364,0.084157935,11.88242083
CZE2009,0.057280016,17.45809562,0.084275521,11.86584184,0.084041753,11.89884751
CZE2010,0.055489219,18.02151883,0.086929573,11.50356506,0.08569692,11.66903079
CZE2011,0.053535656,18.67913987,0.091114834,10.97516127,0.079579917,12.56598449
CZE2012,0.052369544,19.09506776,0.093079266,10.7435312,0.081319492,12.29717471
CZE2013,0.052156717,19.17298587,0.092188856,10.84729809,0.088263722,11.32968311
CZE2014,,,,,,
CZE2015,,,,,,
CZE2016,,,,,,
CZE2017,,,,,,
CZE2018,,,,,,
CZE2019,,,,,,
CZE2020,,,,,,
CZE2021,,,,,,
CZE2022,,,,,,
PRK1980,,,,,,
PRK1981,,,,,,
PRK1982,,,,,,
PRK1983,,,,,,
PRK1984,,,,,,
PRK1985,,,,,,
PRK1986,,,,,,
PRK1987,,,,,,
PRK1988,,,,,,
PRK1989,,,,,,
PRK1990,,,,,,
PRK1991,,,,,,
PRK1992,,,,,,
PRK1993,,,,,,
PRK1994,,,,,,
PRK1995,,,,,,
PRK1996,,,,,,
PRK1997,,,,,,
PRK1998,,,,,,
PRK1999,,,,,,
PRK2000,,,,,,
PRK2001,,,,,,
PRK2002,,,,,,
PRK2003,,,,,,
PRK2004,,,,,,
PRK2005,,,,,,
PRK2006,,,,,,
PRK2007,,,,,,
PRK2008,,,,,,
PRK2009,0.045175324,22.13597826,,,,
PRK2010,,,,,,
PRK2011,,,,,,
PRK2012,,,,,,
PRK2013,,,,,,
PRK2014,,,,,,
PRK2015,,,0.047320165,21.13263965,0.05825159,17.16691352
PRK2016,,,,,,
PRK2017,,,,,,
PRK2018,0.043997718,22.72845141,0.049011642,20.40331542,0.059767033,16.73163203
PRK2019,,,,,,
PRK2020,,,,,,
PRK2021,,,,,,
PRK2022,,,,,,
COD1980,,,,,,
COD1981,,,,,,
COD1982,,,,,,
COD1983,,,,,,
COD1984,0.023993608,41.67776618,,,,
COD1985,,,,,,
COD1986,,,,,,
COD1987,0.022484713,44.47466246,,,,
COD1988,,,,,,
COD1989,,,,,,
COD1990,,,,,,
COD1991,,,,,,
COD1992,0.019278179,51.87211983,,,,
COD1993,0.018855944,53.03367529,,,,
COD1994,0.017298219,57.80941798,,,,
COD1995,0.018023644,55.48267715,,,,
COD1996,,,,,,
COD1997,,,,,,
COD1998,0.016264423,61.48389015,,,,
COD1999,0.020516515,48.7412203,,,,
COD2000,,,,,,
COD2001,,,,,,
COD2002,0.019502787,51.27472355,,,,
COD2003,,,,,,
COD2004,,,,,,
COD2005,,,,,,
COD2006,,,,,,
COD2007,0.024313477,41.12945233,,,,
COD2008,0.025997626,38.46505004,,,,
COD2009,0.026922886,37.14312104,,,,
COD2010,0.027017234,37.01341199,,,,
COD2011,0.027069761,36.94158905,,,,
COD2012,0.030359246,32.93889477,,,,
COD2013,0.028744459,34.78931421,,,,
COD2014,0.031194409,32.05702662,,,,
COD2015,0.032525249,30.74534469,,,,
COD2016,,,,,,
COD2017,,,,,,
COD2018,0.038345091,26.07895757,,,,
COD2019,,,,,,
COD2020,0.029422117,33.98803689,,,,
COD2021,,,,,,
COD2022,,,,,,
DNK1980,,,,,,
DNK1981,,,,,,
DNK1982,,,,,,
DNK1983,,,,,,
DNK1984,,,,,,
DNK1985,0.082817218,12.07478381,,,,
DNK1986,0.085139543,11.74542367,,,,
DNK1987,0.086717422,11.53170817,,,,
DNK1988,0.084917822,11.77609102,,,,
DNK1989,0.085834667,11.65030444,,,,
DNK1990,0.086616457,11.54515007,,,,
DNK1991,,,,,,
DNK1992,0.084914121,11.77660433,,,,
DNK1993,0.100195213,9.980516717,0.143791602,6.954509091,0.1166839,8.570162602
DNK1994,0.10105602,9.89550152,0.149022413,6.7104,0.124196376,8.051764706
DNK1995,0.101051732,9.89592145,0.139596409,7.163508065,0.126749697,7.889565217
DNK1996,,,,,,
DNK1997,,,,,,
DNK1998,0.102519328,9.754258242,0.120424928,8.303928571,0.136508341,7.325559701
DNK1999,0.101009275,9.900080972,0.122039116,8.194094094,0.139056248,7.191334546
DNK2000,0.100203279,9.979713352,0.122113276,8.189117777,0.143560295,6.965714286
DNK2001,0.10204531,9.799568425,0.119037522,8.400712508,0.142005164,7.041997439
DNK2002,,,,,,
DNK2003,,,,,,
DNK2004,,,,,,
DNK2005,,,,,,
DNK2006,,,,,,
DNK2007,,,,,,
DNK2008,,,,,,
DNK2009,,,,,,
DNK2010,,,,,,
DNK2011,,,,,,
DNK2012,,,,,,
DNK2013,,,,,,
DNK2014,0.094337946,10.60018834,0.114583433,8.727265118,0.114513721,8.732578016
DNK2015,,,,,,
DNK2016,,,,,,
DNK2017,,,,,,
DNK2018,0.099825936,10.01743674,0.134454542,7.437457919,0.12912354,7.744521253
DNK2019,0.100557701,9.944539194,0.138005056,7.246111353,0.131079071,7.628982945
DNK2020,0.099100495,10.09076693,0.135851998,7.36095172,0.124481858,8.03329914
DNK2021,,,,,,
DNK2022,,,,,,
DJI1980,0.006292166,158.9277778,,,,
DJI1981,0.00692917,144.3174224,,,,
DJI1982,0.007326707,136.4869565,,,,
DJI1983,0.006524455,153.2695035,,,,
DJI1984,0.00738975,135.3225806,,,,
DJI1985,0.007280239,137.3581213,,,,
DJI1986,,,,,,
DJI1987,0.007727956,129.4003241,,,,
DJI1988,0.007655715,130.621374,,,,
DJI1989,0.007507342,133.2029412,,,,
DJI1990,0.007545047,132.5372714,,,,
DJI1991,0.007683784,130.1442049,,,,
DJI1992,0.007884511,126.8309493,,,,
DJI1993,0.007224819,138.4117647,,,,
DJI1994,0.007801116,128.1867853,,,,
DJI1995,0.00846692,118.1066969,,,,
DJI1996,0.009302713,107.4955224,0.00727079,137.536643,0.00482421,207.2878049
DJI1997,0.009754448,102.5173358,,,,
DJI1998,0.008306007,120.3947917,,,,
DJI1999,0.00822898,121.5217391,0.007144625,139.965368,0.005009652,199.6146789
DJI2000,,,,,,
DJI2001,,,,,,
DJI2002,,,,,,
DJI2003,,,,,,
DJI2004,0.012197126,81.98652482,,,,
DJI2005,,,,,,
DJI2006,0.013669803,73.15394243,,,,
DJI2007,0.013795427,72.48778961,,,,
DJI2008,0.017293382,57.82558841,,,,
DJI2009,0.01718892,58.17701291,0.013095905,76.35974974,0.009984967,100.1505576
DJI2010,,,,,,
DJI2011,0.018875743,52.97804737,0.015601207,64.09760426,0.013335619,74.98714286
DJI2012,0.019872536,50.32070291,0.015178436,65.88294011,0.018347238,54.50411523
DJI2013,0.020288775,49.28833693,0.016797143,59.53393295,0.019650002,50.8905804
DJI2014,0.021355966,46.825323,0.017894116,55.88429119,0.020060869,49.84828862
DJI2015,0.021237952,47.08551941,0.018558339,53.88413284,0.023194022,43.11455847
DJI2016,0.022313102,44.81671702,0.018513951,54.01332346,0.022590666,44.26606998
DJI2017,0.022877656,43.71077226,0.01878782,53.22597212,0.02407183,41.5423341
DJI2018,0.023931509,41.78591418,0.019701011,50.75881523,0.020962633,47.70393013
DJI2019,,,0.019605642,51.00572656,0.019059442,52.46743295
DJI2020,0.024675269,40.52640693,0.021052482,47.5003367,0.028098207,35.58945999
DJI2021,0.025376958,39.40582684,0.023325359,42.87179487,0.030221501,33.08902439
DJI2022,0.026226061,38.13001168,0.02513179,39.79024117,0.031262794,31.98690476
DMA1980,,,,,,
DMA1981,,,,,,
DMA1982,,,,,,
DMA1983,,,,,,
DMA1984,,,,,,
DMA1985,,,,,,
DMA1986,,,,,,
DMA1987,,,,,,
DMA1988,,,,,,
DMA1989,,,,,,
DMA1990,,,,,,
DMA1991,0.038380836,26.0546697,,,,
DMA1992,0.038604998,25.90338164,,,,
DMA1993,,,,,,
DMA1994,,,,,,
DMA1995,,,,,,
DMA1996,,,,,,
DMA1997,,,,,,
DMA1998,,,,,,
DMA1999,0.06239097,16.02796053,0.064353947,15.5390625,0.044876589,22.28333333
DMA2000,0.058310732,17.14950166,0.064450647,15.51574803,0.033811099,29.57608696
DMA2001,0.057039845,17.53160454,0.067103935,14.90225564,0.039633028,25.23148148
DMA2002,0.053657648,18.63667233,0.07896716,12.66349206,0.047940075,20.859375
DMA2003,0.050255848,19.89818182,0.078151464,12.79566563,0.052290076,19.12408759
DMA2004,0.048418696,20.65317919,0.072233724,13.84394904,0.050481696,19.80916031
DMA2005,0.050285825,19.88631985,0.077493997,12.90422535,0.052987599,18.87234043
DMA2006,0.052669112,18.98646035,0.051706092,19.34008097,0.073968706,13.51923077
DMA2007,0.053575263,18.66533066,0.052609862,19.00784314,0.072078141,13.87383178
DMA2008,0.056650804,17.652,0.059920386,16.68881119,0.070694087,14.14545455
DMA2009,0.061012083,16.39019608,0.06173913,16.1971831,0.074580485,13.40833333
DMA2010,0.064133317,15.59251969,0.066317229,15.0790378,0.068280571,14.64545455
DMA2011,0.06801544,14.70254403,0.067273163,14.86476868,0.081332053,12.29527559
DMA2012,0.07224867,13.84108527,,,0.083333333,12
DMA2013,0.077282688,12.93950851,0.076060849,13.14736842,0.091005291,10.98837209
DMA2014,0.081472541,12.27407407,0.073260073,13.65,0.09506127,10.51953125
DMA2015,0.082960678,12.05390335,,,,
DMA2016,0.087733041,11.39821429,0.088076312,11.35379061,0.11509901,8.688172043
DMA2017,,,,,,
DMA2018,,,,,,
DMA2019,0.085770299,11.65904762,,,,
DMA2020,0.086007278,11.62692308,,,,
DMA2021,0.089270816,11.20186916,,,,
DMA2022,,,,,,
DOM1980,,,,,,
DOM1981,,,,,,
DOM1982,,,,,,
DOM1983,0.024009132,41.65081856,,,,
DOM1984,,,,,,
DOM1985,0.027768633,36.01185543,,,,
DOM1986,,,,,,
DOM1987,,,,,,
DOM1988,,,,,,
DOM1989,,,,,,
DOM1990,,,,,,
DOM1991,,,,,,
DOM1992,,,,,,
DOM1993,,,,,,
DOM1994,,,,,,
DOM1995,,,,,,
DOM1996,,,,,,
DOM1997,,,,,,
DOM1998,0.035688226,28.02044569,,,,
DOM1999,0.036105186,27.69685189,,,0.0193949,51.5599474
DOM2000,0.037330164,26.78798844,,,0.020193486,49.52091862
DOM2001,,,,,,
DOM2002,0.036229634,27.60171446,,,0.020356535,49.12427434
DOM2003,,,,,,
DOM2004,0.042743077,23.39560158,0.03076126,32.50842176,0.023052039,43.38011011
DOM2005,0.044548361,22.44751485,0.031878802,31.36880749,0.02433731,41.08917478
DOM2006,0.046036626,21.72183522,0.032752491,30.5320293,0.02633487,37.97246829
DOM2007,0.047623883,20.99786762,0.033893844,29.5038824,0.024349546,41.06852806
DOM2008,0.055818874,17.91508739,0.040155517,24.90317855,0.028214019,35.44337293
DOM2009,0.0444061,22.51942875,0.036223868,27.60610773,0.026864812,37.22341307
DOM2010,0.04328095,23.10485324,0.030446988,32.84397103,0.026336436,37.97020982
DOM2011,0.043152667,23.17353878,0.030020279,33.31081659,0.025430273,39.32321119
DOM2012,0.045690168,21.88654689,0.031406318,31.84072745,0.024378813,41.01922462
DOM2013,0.046445494,21.53061373,0.032322866,30.93785087,0.026803224,37.30894467
DOM2014,0.052305163,19.1185715,0.0365635,27.34967913,,
DOM2015,0.060907281,16.41839833,0.042368954,23.60218737,0.033051428,30.25587888
DOM2016,0.059553292,16.79168285,,,,
DOM2017,0.056985852,17.54821523,,,,
DOM2018,0.055856581,17.90299337,,,,
DOM2019,0.056585015,17.67252322,,,,
DOM2020,0.056193231,17.79573781,,,,
DOM2021,0.05191071,19.26384754,0.024275362,41.19403093,0.087191926,11.4689519
DOM2022,,,,,,
ECU1980,0.031045395,32.21089631,,,,
ECU1981,0.032469595,30.79804315,,,,
ECU1982,0.034149247,29.28322224,,,,
ECU1983,0.033386732,29.95201769,,,,
ECU1984,0.03658705,27.3320754,,,,
ECU1985,0.037788079,26.46337208,,,,
ECU1986,0.037990763,26.32218766,,,,
ECU1987,0.038789625,25.78008926,,,,
ECU1988,0.040124268,24.92257312,,,,
ECU1989,0.042308711,23.63579446,,,,
ECU1990,0.040417,24.74206375,,,,
ECU1991,0.040070084,24.95627386,,,,
ECU1992,0.041242474,24.24684783,,,,
ECU1993,0.040270509,24.83206782,,,,
ECU1994,0.039740529,25.16322835,,,,
ECU1995,0.041584407,24.04747502,,,,
ECU1996,0.042666248,23.43772983,,,,
ECU1997,0.044707077,22.36782349,,,,
ECU1998,0.045404247,22.0243715,,,,
ECU1999,0.046868652,21.33622281,,,,
ECU2000,0.047915996,20.86985714,0.048285929,20.70996695,0.036414927,27.46126586
ECU2001,0.048601833,20.57535572,0.048669064,20.54693289,0.036516536,27.38485354
ECU2002,0.046014188,21.7324274,0.049751737,20.09980069,0.036990136,27.03423405
ECU2003,0.047070833,21.2445782,0.051081125,19.57670258,0.037052028,26.98907613
ECU2004,0.04783225,20.90639678,0.051198073,19.5319853,0.037519311,26.65294156
ECU2005,0.047988036,20.8385274,0.05032224,19.87192934,0.038667472,25.86153036
ECU2006,0.048505641,20.6161589,0.050580435,19.77049032,0.03873342,25.8174984
ECU2007,0.048752013,20.51197353,0.050597283,19.76390728,0.03907182,25.5938934
ECU2008,,,,,,
ECU2009,0.048405536,20.6587939,0.042967876,23.27320053,0.043436745,23.02198268
ECU2010,0.051437627,19.44102111,0.046965621,21.29217015,0.045576191,21.94128078
ECU2011,0.052112425,19.18928152,0.047985741,20.83952398,0.044249191,22.59928339
ECU2012,0.050851183,19.66522575,0.047434584,21.08166501,0.043134249,23.18343378
ECU2013,0.047801698,20.91975893,0.046214617,21.63817545,0.042514983,23.52111949
ECU2014,0.045683271,21.88985131,0.047170135,21.19985434,0.043866375,22.796504
ECU2015,0.042887931,23.3165831,0.047184477,21.19341085,0.045903049,21.78504519
ECU2016,0.041813551,23.91569174,0.045898033,21.78742602,0.048650886,20.55461044
ECU2017,0.042293626,23.64422483,0.046193586,21.64802717,0.051128131,19.55870429
ECU2018,0.042563376,23.49437683,0.046234425,21.62890552,0.052130242,19.18272331
ECU2019,0.042506344,23.52590028,0.046516145,21.49791212,0.052679439,18.98273816
ECU2020,0.040263537,24.83636761,0.044467327,22.4884215,0.052092358,19.19667361
ECU2021,0.039536377,25.29316261,0.043805364,22.82825465,0.052409492,19.08051297
ECU2022,,,,,,
EGY1980,0.020943089,47.74844759,,,,
EGY1981,,,,,,
EGY1982,0.020975441,47.67480106,,,,
EGY1983,0.024000144,41.66641663,,,,
EGY1984,0.024180921,41.35491855,,,,
EGY1985,,,,,,
EGY1986,0.026031552,38.4149203,,,,
EGY1987,0.027352452,36.55979383,,,,
EGY1988,0.029542668,33.84934589,,,,
EGY1989,0.045288591,22.08061632,,,,
EGY1990,0.036196927,27.62665464,,,,
EGY1991,0.037484877,26.67742513,,,,
EGY1992,0.035598497,28.09107323,,,,
EGY1993,0.036624735,27.30395201,,,,
EGY1994,0.035689414,28.01951277,,,,
EGY1995,0.035189505,28.41756349,0.03642823,27.4512377,0.042689676,23.42486732
EGY1996,0.035950133,27.81630881,0.038096471,26.24915043,0.046709025,21.40913886
EGY1997,0.041703647,23.97871803,,,,
EGY1998,,,,,,
EGY1999,0.040399987,24.75248352,0.041657254,24.00542283,0.053905367,18.5510286
EGY2000,0.04082553,24.49447702,0.043284136,23.10315241,0.053869317,18.56344322
EGY2001,0.042211372,23.69029869,0.044606881,22.41806618,0.053854056,18.56870365
EGY2002,0.042134469,23.73353724,0.044003828,22.72529581,0.051232239,19.51895943
EGY2003,0.04296804,23.27311201,0.045462303,21.99624576,0.049956223,20.01752628
EGY2004,0.04378249,22.84018099,0.045830224,21.81966226,0.049981716,20.00731641
EGY2005,0.037337866,26.7824628,,,,
EGY2006,0.037406507,26.73331687,,,,
EGY2007,0.0363264,27.52818851,,,,
EGY2008,,,,,,
EGY2009,0.037260419,26.83813087,0.054779618,18.25496495,0.055912728,17.88501543
EGY2010,0.036880359,27.11470334,,,0.054631209,18.30455565
EGY2011,,,,,,
EGY2012,,,,,,
EGY2013,,,,,,
EGY2014,,,,,,
EGY2015,,,,,,
EGY2016,0.04566909,21.89664825,0.05823197,17.17269748,0.056887242,17.57863394
EGY2017,0.044637166,22.40285604,0.057743336,17.31801559,0.056235423,17.78238609
EGY2018,0.044884876,22.27921938,0.058989186,16.95225968,0.0569373,17.56317905
EGY2019,0.042569003,23.49127135,0.05701779,17.53838597,0.055892889,17.89136354
EGY2020,,,,,,
EGY2021,,,,,,
EGY2022,,,,,,
SLV1980,,,,,,
SLV1981,,,,,,
SLV1982,,,,,,
SLV1983,,,,,,
SLV1984,,,,,,
SLV1985,,,,,,
SLV1986,,,,,,
SLV1987,,,,,,
SLV1988,,,,,,
SLV1989,,,,,,
SLV1990,,,,,,
SLV1991,,,,,,
SLV1992,,,,,,
SLV1993,,,,,,
SLV1994,,,,,,
SLV1995,,,,,,
SLV1996,,,,,,
SLV1997,,,,,,
SLV1998,,,,,,
SLV1999,,,,,,
SLV2000,,,,,,
SLV2001,,,,,,
SLV2002,,,,,,
SLV2003,0.025380376,39.40051946,0.026125925,38.27615679,0.018788266,53.22471066
SLV2004,0.025600132,39.06229856,0.025878838,38.64161178,0.019188795,52.11374545
SLV2005,0.027337801,36.57938707,0.026930351,37.13282526,0.019493616,51.29884572
SLV2006,0.029347328,34.07465231,0.028215384,35.44165888,,
SLV2007,0.03112895,32.12443723,0.029239531,34.20027524,0.019905151,50.23825238
SLV2008,0.035547147,28.13165321,0.032287196,30.97203001,0.0173314,57.69874167
SLV2009,0.037010484,27.01937124,0.034628778,28.87771537,0.02015456,49.61656289
SLV2010,,,,,,
SLV2011,0.038982389,25.65260933,0.037055777,26.98634553,0.021355697,46.82591278
SLV2012,,,,,,
SLV2013,,,,,,
SLV2014,,,,,,
SLV2015,,,,,0.019993328,50.01668633
SLV2016,,,,,0.01977684,50.56419656
SLV2017,,,,,0.021291916,46.96618182
SLV2018,,,,,0.020955318,47.7205826
SLV2019,,,,,,
SLV2020,,,,,,
SLV2021,,,,,,
SLV2022,,,,,,
GNQ1980,0.026317588,37.9974026,,,,
GNQ1981,0.022590782,44.26584235,,,,
GNQ1982,0.022390828,44.66114458,,,,
GNQ1983,,,,,,
GNQ1984,,,,,,
GNQ1985,,,,,,
GNQ1986,,,,,,
GNQ1987,,,,,,
GNQ1988,,,,,,
GNQ1989,,,,,,
GNQ1990,,,,,,
GNQ1991,,,,,,
GNQ1992,,,,,,
GNQ1993,0.020951171,47.73002959,,,,
GNQ1994,0.020932806,47.77190442,,,,
GNQ1995,,,,,,
GNQ1996,,,,,,
GNQ1997,,,,,,
GNQ1998,,,,,,
GNQ1999,0.019059977,52.46596067,0.014223774,70.30482759,0.003814933,262.1278195
GNQ2000,0.023762682,42.08279125,0.014717258,67.94743758,0.003649635,274
GNQ2001,0.024725087,40.44475138,0.01332851,75.02714286,,
GNQ2002,,,,,,
GNQ2003,0.029619454,33.76159515,,,,
GNQ2004,,,,,,
GNQ2005,,,,,,
GNQ2006,,,,,,
GNQ2007,,,,,,
GNQ2008,0.025804155,38.75344828,,,,
GNQ2009,0.028983656,34.50220394,,,,
GNQ2010,0.025538753,39.15618013,,,,
GNQ2011,0.024344818,41.07650273,,,,
GNQ2012,0.026424337,37.84390105,,,,
GNQ2013,,,,,,
GNQ2014,,,,,,
GNQ2015,0.026596202,37.59935339,0.020496425,48.78899637,,
GNQ2016,0.027830752,35.93147556,,,,
GNQ2017,0.027416746,36.47405923,,,,
GNQ2018,0.02715094,36.83113798,,,,
GNQ2019,0.029444435,33.96227499,,,,
GNQ2020,,,,,,
GNQ2021,,,,,,
GNQ2022,,,,,,
ERI1980,,,,,,
ERI1981,,,,,,
ERI1982,,,,,,
ERI1983,,,,,,
ERI1984,,,,,,
ERI1985,,,,,,
ERI1986,,,,,,
ERI1987,,,,,,
ERI1988,,,,,,
ERI1989,0.009041431,110.6019602,,,,
ERI1990,0.0084219,118.738056,,,,
ERI1991,0.007857069,127.2739206,,,,
ERI1992,0.011284279,88.61886482,,,,
ERI1993,0.01482306,67.46245458,,,,
ERI1994,0.01527151,65.48141123,,,,
ERI1995,0.015700269,63.69317571,,,,
ERI1996,0.015973513,62.60363761,0.007760064,128.8649194,0.005848779,170.9758535
ERI1997,0.014938036,66.94320672,0.007760871,128.8515241,0.004926177,202.9971537
ERI1998,,,,,,
ERI1999,0.01511488,66.15997131,0.008774224,113.9701987,0.004540131,220.2579439
ERI2000,0.016892341,59.19842671,0.009187353,108.8452744,0.004784997,208.9865433
ERI2001,0.018137999,55.13287343,0.009253099,108.0718954,0.005069173,197.2708177
ERI2002,0.020776587,48.13110163,0.010055307,99.4499673,0.005618662,177.9783163
ERI2003,0.021743924,45.98985828,0.010577711,94.53841388,0.004751158,210.475
ERI2004,0.023257026,42.99775924,0.009773777,102.3145917,0.006056202,165.119978
ERI2005,0.023660565,42.26441702,0.010855833,92.11637403,0.005694096,175.6204955
ERI2006,0.023698591,42.19660226,0.011357367,88.04857487,0.005361939,186.4997054
ERI2007,0.021540354,46.42449156,0.01160846,86.1440678,0.008270356,120.9137864
ERI2008,0.022687214,44.07769115,0.012427342,80.46772939,,
ERI2009,0.023755515,42.09548834,0.016772831,59.62022673,0.007796714,128.2591623
ERI2010,0.022043701,45.36443265,0.019145826,52.23070652,0.009591729,104.2564947
ERI2011,0.021311262,46.92354621,0.01997306,50.06743998,0.010117726,98.83644189
ERI2012,0.021321928,46.90007348,0.020957646,47.71528317,0.011945211,83.71555838
ERI2013,0.020199576,49.50599078,0.01934557,51.69142125,0.012468889,80.19960988
ERI2014,0.018803094,53.18273635,0.017461512,57.26880857,0.011950381,83.67934224
ERI2015,0.017574448,56.9007908,0.015783785,63.35616054,0.011097971,90.10656035
ERI2016,0.017255899,57.95119662,0.014722736,67.92215569,0.011315592,88.37363388
ERI2017,0.017447723,57.31406922,0.015633475,63.96530612,0.010531574,94.952565
ERI2018,0.017664484,56.6107665,0.016410622,60.93614068,0.011018212,90.75883109
ERI2019,0.018513143,54.01568,0.015596935,64.11516137,0.009798253,102.0590062
ERI2020,,,,,,
ERI2021,,,,,,
ERI2022,,,,,,
EST1980,,,,,,
EST1981,,,,,,
EST1982,,,,,,
EST1983,,,,,,
EST1984,,,,,,
EST1985,,,,,,
EST1986,,,,,,
EST1987,,,,,,
EST1988,,,,,,
EST1989,,,,,,
EST1990,,,,,,
EST1991,,,,,,
EST1992,,,,,,
EST1993,,,,,,
EST1994,0.049327186,20.27279635,,,,
EST1995,,,,,,
EST1996,,,0.091346464,10.94733121,0.092186203,10.84761029
EST1997,,,,,,
